movie,trackname,musicDirector,singers,cast,releaseYear
Fan,"Jabardast Fan"" (Bhojpuri)",Vishal–Shekhar,Vishal & Shekhar & Manoj Tiwari,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Jabro Fan"" (Gujarati)",Vishal–Shekhar,Vishal & Shekhar & Arvind Vegda,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Jabraa Fan"" (Marathi)",Vishal–Shekhar,Avadhoot Gupte,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Takkara Fan"" (Tamil)",Vishal–Shekhar,Vishal & Shekhar & Nakash Aziz,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Veera Fan"" (Telugu)",Vishal–Shekhar,Not Found,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Jabar Fan"" (Odia)",Vishal–Shekhar,Biebhukishore,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Jabara Fan"" (Arabic)",Vishal–Shekhar,Grini,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Lokuma Fan"" (Sinhala)",Vishal–Shekhar,Infaas Nooruddin,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Fan Anthem"" (11-language Mashup)",Vishal–Shekhar,Not Found,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Fan,"Fan Theme"" (Official Trailer Music)",Vishal–Shekhar,Hans Zimmer & A.R. Rahman,"Shah Rukh Khan, Deepika Amin, Yogendra Tiku, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Indraneel Bhattacharya, Taher Shabbir, James Richard Marshall, Glenn Webster",2016
Kapoor & Sons,Kar Gayi Chull,"Amaal Mallik, Badshah, Arko, Tanishk Bagchi, Benny Dayal, Nucleya","Badshah, Amaal Mallik, Fazilpuria, Sukriti Kakar & Neha Kakkar","Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rishi Kapoor, Rajat Kapoor, Anahita Oberoi, Vikram Kapadia, Pradeep Pradhan, Fahim Shaikh",2016
Kapoor & Sons,Bolna,"Amaal Mallik, Badshah, Arko, Tanishk Bagchi, Benny Dayal, Nucleya","Tanishk Bagchi, Arijit Singh & Asees Kaur","Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rishi Kapoor, Rajat Kapoor, Anahita Oberoi, Vikram Kapadia, Pradeep Pradhan, Fahim Shaikh",2016
Kapoor & Sons,Buddhu Sa Mann,"Amaal Mallik, Badshah, Arko, Tanishk Bagchi, Benny Dayal, Nucleya",Amaal Mallik & Armaan Malik,"Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rishi Kapoor, Rajat Kapoor, Anahita Oberoi, Vikram Kapadia, Pradeep Pradhan, Fahim Shaikh",2016
Kapoor & Sons,Saathi Rey,"Amaal Mallik, Badshah, Arko, Tanishk Bagchi, Benny Dayal, Nucleya",Arko,"Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rishi Kapoor, Rajat Kapoor, Anahita Oberoi, Vikram Kapadia, Pradeep Pradhan, Fahim Shaikh",2016
Kapoor & Sons,Let's Nacho,"Amaal Mallik, Badshah, Arko, Tanishk Bagchi, Benny Dayal, Nucleya","Nucleya, Benny Dayal & Badshah","Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rishi Kapoor, Rajat Kapoor, Anahita Oberoi, Vikram Kapadia, Pradeep Pradhan, Fahim Shaikh",2016
Shivaay,Bolo Har Har Har,"Mithoon, Guest Composition:, Jasleen Royal",Mithoon,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Shivaay,Darkhaast,"Mithoon, Guest Composition:, Jasleen Royal",Mithoon,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Shivaay,Raatein,"Mithoon, Guest Composition:, Jasleen Royal",Jasleen Royal,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Shivaay,Tere Naal Ishqa,"Mithoon, Guest Composition:, Jasleen Royal",Mithoon,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Shivaay,"Raatein"" (Reprise)","Mithoon, Guest Composition:, Jasleen Royal",Jasleen Royal,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Shivaay,"Bolo Har Har Har"" (Remix)","Mithoon, Guest Composition:, Jasleen Royal",Mithoon,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayesha Saigal, Ali Kazmi, Aakash Dabhade, Vir Das, Bijou Thaangjam",2016
Wazir,Tere Bin,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Sonu Nigam,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Tu Mere Paas,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Ankit Tiwari,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Maula Mere Maula,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Roop Kumar Rathod,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Tere Liye,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Atif Aslam & Shreya Ghoshal,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Khel Khel Mein,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Amitabh Bachchan,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Atrangi Yaari,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi","Amitabh Bachchan, Farhan Akhtar, Rochak Kohli, Deepak Ramola & Gurpreet Saini","Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Wazir,Wazir Theme,"Shantanu Moitra, Ankit Tiwari, Advaita, Prashant Pillai, Rochak Kohli, Gaurav Godkhindi",Gaurav Godkhindi,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, John Abraham, Neil Nitin Mukesh, Manav Kaul, Prakash Belawadi, Murali Sharma, Nishigandha Wad, Avtar Gill",2016
Kyaa Kool Hain Hum 3,Jawaani Le Doobi,"Sajid–Wajid, Raju Singh","Kanika Kapoor, Uvie & Ikka","Tusshar Kapoor, Krishna Abhishek, Mandana Karimi, Meghna Naidu, Shakti Kapoor, Gizele Thakral, Claudia Ciesla, Darshan Jariwala, Danny Sura, Gauahar Khan",2016
Kyaa Kool Hain Hum 3,Oh Boy,"Sajid–Wajid, Raju Singh",Shivranjani Singh & Wajid,"Tusshar Kapoor, Krishna Abhishek, Mandana Karimi, Meghna Naidu, Shakti Kapoor, Gizele Thakral, Claudia Ciesla, Darshan Jariwala, Danny Sura, Gauahar Khan",2016
Kyaa Kool Hain Hum 3,House Party,"Sajid–Wajid, Raju Singh",Girls' Generation,"Tusshar Kapoor, Krishna Abhishek, Mandana Karimi, Meghna Naidu, Shakti Kapoor, Gizele Thakral, Claudia Ciesla, Darshan Jariwala, Danny Sura, Gauahar Khan",2016
Kyaa Kool Hain Hum 3,Kya Kool Hain Hum 3 (Title Track),"Sajid–Wajid, Raju Singh",Shivranjani Singh & Benny Dayal,"Tusshar Kapoor, Krishna Abhishek, Mandana Karimi, Meghna Naidu, Shakti Kapoor, Gizele Thakral, Claudia Ciesla, Darshan Jariwala, Danny Sura, Gauahar Khan",2016
Mastizaade,Rom Rom Romantic,"Meet Bros Anjjan, Amaal Mallik, Anand Raj Anand","Mika Singh, Armaan Malik & Amaal Mallik","Tusshar Kapoor, Vir Das, Sunny Leone, Shaad Randhawa, Asrani, Sushmita Mukherjee, Suresh Menon, Riteish Deshmukh, Bruna Abdullah, Uday Nene",2016
Mastizaade,Hor Nach,"Meet Bros Anjjan, Amaal Mallik, Anand Raj Anand",Ritu Pathak & Meet Bros Anjjan,"Tusshar Kapoor, Vir Das, Sunny Leone, Shaad Randhawa, Asrani, Sushmita Mukherjee, Suresh Menon, Riteish Deshmukh, Bruna Abdullah, Uday Nene",2016
Mastizaade,Dekhega Raja Trailer,"Meet Bros Anjjan, Amaal Mallik, Anand Raj Anand",Nakash Aziz & Neha Kakkar,"Tusshar Kapoor, Vir Das, Sunny Leone, Shaad Randhawa, Asrani, Sushmita Mukherjee, Suresh Menon, Riteish Deshmukh, Bruna Abdullah, Uday Nene",2016
Mastizaade,Mastizaade,"Meet Bros Anjjan, Amaal Mallik, Anand Raj Anand",Meet Bros Anjjan,"Tusshar Kapoor, Vir Das, Sunny Leone, Shaad Randhawa, Asrani, Sushmita Mukherjee, Suresh Menon, Riteish Deshmukh, Bruna Abdullah, Uday Nene",2016
Mastizaade,Kamina Hai Dil,"Meet Bros Anjjan, Amaal Mallik, Anand Raj Anand",Benny Dayal & Meet Bros Anjjan,"Tusshar Kapoor, Vir Das, Sunny Leone, Shaad Randhawa, Asrani, Sushmita Mukherjee, Suresh Menon, Riteish Deshmukh, Bruna Abdullah, Uday Nene",2016
Sanam Teri Kasam,Sanam Teri Kasam,Himesh Reshammiya,"Himesh Reshammiya, Akasa, Ankit Tiwari & Palak Muchhal","Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,Kheech Meri Photo,Himesh Reshammiya,"Himesh Reshammiya, Neeti Mohan & Darshan Raval","Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,Bewajah,Himesh Reshammiya,Himesh Reshammiya,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,Tera Chehra,Himesh Reshammiya,Himesh Reshammiya & Arijit Singh,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,"Haal-E-Dil"" (Male)",Himesh Reshammiya,Himesh Reshammiya & Sreerama Chandra,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,"Haal-E-Dil"" (Female)",Himesh Reshammiya,Himesh Reshammiya & Neeti Mohan,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,Ek Number,Himesh Reshammiya,Himesh Reshammiya & Neeti Mohan,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,Teri Yaadon Main,Himesh Reshammiya,KK & Shreya Ghoshal,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Sanam Teri Kasam,"Sanam Teri Kasam"" (Reprise)",Himesh Reshammiya,"Himesh Reshammiya, Akasa, Ankit Tiwari & Palak Muchhal","Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murali Sharma, Manish Chaudhary, Anurag Sinha, Sudesh Berry, Rushad Rana",2016
Ghayal: Once Again,Lapak Jhapak,Shankar–Ehsaan–Loy,"Yashita Sharma, Siddharth Mahadevan & Armaan Mallik","Sunny Deol, Om Puri, Soha Ali Khan, Narendra Jha, Aanchal Munjal, Shivam Patil, Meenakshi Sheshadri, Ramesh Deo, Tisca Chopra, Harsh Chhaya",2016
Ghayal: Once Again,Khuda Hai Tere Andar,Shankar–Ehsaan–Loy,Arijit Singh,"Sunny Deol, Om Puri, Soha Ali Khan, Narendra Jha, Aanchal Munjal, Shivam Patil, Meenakshi Sheshadri, Ramesh Deo, Tisca Chopra, Harsh Chhaya",2016
Fitoor,Yeh Fitoor Mera,"Amit Trivedi, Background Score:, Hitesh Sonik",Arijit Singh,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,Pashmina,"Amit Trivedi, Background Score:, Hitesh Sonik",Amit Trivedi,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,Haminastu,"Amit Trivedi, Background Score:, Hitesh Sonik",Zeb Bangash,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,Hone Do Batiyan,"Amit Trivedi, Background Score:, Hitesh Sonik",Not Found,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,Tere Liye,"Amit Trivedi, Background Score:, Hitesh Sonik",Atif Aslam & Shreya Ghoshal,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,Ranga Re (Hindi),"Amit Trivedi, Background Score:, Hitesh Sonik",Shreya Ghoshal,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Fitoor,"Ranga Re"" (English)","Amit Trivedi, Background Score:, Hitesh Sonik",Shreya Ghoshal,"Tabu, Katrina Kaif, Aditya Roy Kapur, Rahul Bhat, Akshay Oberoi, Lara Dutta, Ajay Devgn, Aditi Rao Hydari, Tunisha Sharma, Rochelle Rao",2016
Sanam Re,Sanam Re,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Mithoon & Arijit Singh,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Gazab Ka Hai Yeh Din,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh","Jubin Nautiyal, Prakriti Kakar & Tanishk Bagchi","Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Hua Hain Aaj Pehli Baar,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Amaal Mallik & Palak Muchhal,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Humne Pee Rakhi Hai,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh","Jaz Dhami, Neha Kakkar & Ikka","Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Kya Tujhe Ab Ye Dil Bataye,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Falak Shabbir,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Tere Liye,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Atif Aslam & Shreya Ghoshal,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Tum Bin,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Shreya Ghoshal,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Sanam Re,Chhote Chhote Tamashe,"Mithoon, Jeet Gannguli, Amaal Mallik, Epic Bhangra, Aydin Vance, Background Score:, Raju Singh",Shaan,"Yami Gautam Dhar, Pulkit Samrat, Urvashi Rautela, Rishi Kapoor, Prachee Shah, Divya Khossla, Bharti Singh, Ashish Kaul, Manoj Joshi, Ketki Dave",2016
Jai Gangaajal,Maya Thagni,Salim–Sulaiman,Pravesh Mallick & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Tetua,Salim–Sulaiman,Sukhwinder Singh & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Joganiya,Salim–Sulaiman,"Mamta Sharma, Chhaila Bihari & Siddhant Madhav","Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Dheere Dheere,Salim–Sulaiman,Zack Knight & Kumar Sanu,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Ghanghor Ghana Ghan,Salim–Sulaiman,Keerthi Sagathia & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Najar Tori Raja,Salim–Sulaiman,Richa Sharma,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Binu Baadar,Salim–Sulaiman,Divya Kumar & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Sanke Hai San San,Salim–Sulaiman,Bappi Lahiri & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Maai,Salim–Sulaiman,Sugandha Date & Manoj Muntashir,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Sab Dhan Maati (Radio Mix),Salim–Sulaiman,Arijit Singh,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Jai Gangaajal,Sab Dhan Maati,Salim–Sulaiman,Arijit Singh,"Priyanka Chopra Jonas, Prakash Jha, Manav Kaul, Ayush Mahesh Khedekar, Murali Sharma, Vega Tamotia, Rahul Bhat, Ninad Kamat, Arun Kumar Tiwari",2016
Rocky Handsome,Rock Tha Party,"Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers",Bombay Rockers,"John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,Rehnuma,"Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers",Shreya Ghoshal & Inder Bawra,"John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,Alfazon Ki Tarah,"Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers",Ankit Tiwari,"John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,Aye Khuda,"Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers","Kshitij Tarey, Saim Bhat & Mithoon","John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,Titliyan,"Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers",Sunidhi Chauhan,"John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,"Aye Khuda"" (Duet Version)","Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers",Rahat Fateh Ali Khan & Shreya Ghoshal,"John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Rocky Handsome,"Alfazon Ki Tarah"" (Unplugged)","Sunny and Inder Bawra, Guest composers:, Ankit Tiwari, Bombay Rockers","Ankit Tiwari, Shreya Ghoshal & John Abraham","John Abraham, Shruti Haasan, Nathalia Kaur, Diya Chalwad, Nishikant Kamat, Sharad Kelkar, Shivkumar Subramaniam, Suhasini Mulay, Teddy Maurya, Kazu Patrick Tang",2016
Ki & Ka,High Heels Te Nache,"Ilaiyaraaja, Meet Bros, Mithoon, Yo Yo Honey Singh, Background Score:, Ilaiyaraaja","Meet Bros, Yo Yo Honey Singh, Jaz Dhami & Aditi Singh Sharma","Kareena Kapoor Khan, Arjun Kapoor, Rajat Kapoor, Swaroop Sampat, Amitabh Bachchan, Jaya Bachchan, Neetha Mohindra, Gulnaaz Khan, Sunayna Paradkar, Nikhil Dave",2016
Ki & Ka,Ji Huzoori,"Ilaiyaraaja, Meet Bros, Mithoon, Yo Yo Honey Singh, Background Score:, Ilaiyaraaja",Mithoon & Deepali,"Kareena Kapoor Khan, Arjun Kapoor, Rajat Kapoor, Swaroop Sampat, Amitabh Bachchan, Jaya Bachchan, Neetha Mohindra, Gulnaaz Khan, Sunayna Paradkar, Nikhil Dave",2016
Ki & Ka,Most Wanted Munda,"Ilaiyaraaja, Meet Bros, Mithoon, Yo Yo Honey Singh, Background Score:, Ilaiyaraaja",Meet Bros & Earl Edgar,"Kareena Kapoor Khan, Arjun Kapoor, Rajat Kapoor, Swaroop Sampat, Amitabh Bachchan, Jaya Bachchan, Neetha Mohindra, Gulnaaz Khan, Sunayna Paradkar, Nikhil Dave",2016
Ki & Ka,Foolishq,"Ilaiyaraaja, Meet Bros, Mithoon, Yo Yo Honey Singh, Background Score:, Ilaiyaraaja",Shreya Ghoshal & Armaan Malik,"Kareena Kapoor Khan, Arjun Kapoor, Rajat Kapoor, Swaroop Sampat, Amitabh Bachchan, Jaya Bachchan, Neetha Mohindra, Gulnaaz Khan, Sunayna Paradkar, Nikhil Dave",2016
Ki & Ka,Pump It (The Workout Song),"Ilaiyaraaja, Meet Bros, Mithoon, Yo Yo Honey Singh, Background Score:, Ilaiyaraaja",Meet Bros & Yash Narvekar,"Kareena Kapoor Khan, Arjun Kapoor, Rajat Kapoor, Swaroop Sampat, Amitabh Bachchan, Jaya Bachchan, Neetha Mohindra, Gulnaaz Khan, Sunayna Paradkar, Nikhil Dave",2016
